raf_numero;aue_raisonsociale;aue_adresse;aue_codepostal;aue_commune;dpt_id;aue_siteinternet;aue_permis1euro_flag;aue_labelqualite_flag;aue_ecoleasso_flag;aue_aac_flag;aue_cs_flag;A_flag;A1_flag;A2_flag;B_flag;BE_flag;C_flag;C1_flag;CE_flag;C1E_flag;D_flag;D1_flag;DE_flag;D1E_flag;A_taux_1pra;A_taux_xpra;B_taux_1pra;B_taux_1pra_aac;B_taux_1pra_cs;B_taux_xpra;CD_taux_1pra;CD_taux_xpra;aue_enligne_flag
E0301310810;AUTO-ECOLE DE L'OBELISQUE;25 BD DE LA CONCORDE;13009;MARSEILLE;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5714;0;0;0.5714;0;0;false
E0301310820;AUTO-ECOLE CHAVE-PROGRES;62 RUE DU PROGRES;13005;MARSEILLE;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.4545;0;0;0.4545;0;0;false
E0301310830;AUTO-ECOLE VENDOME;101 AVENUE DE LA FOURRAGERE;13012;MARSEILLE;13;;false;false;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.2;0.3;0.4348;0.375;0;0.4865;0;0;false
E0301310880;LA BRUNETTE;17 BOULEVARD GEMY;13013;MARSEILLE;13;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301310890;AUTO-ECOLE ROY D'ESPAGNE;114 TRAVERSE LE MEE  LE SAN REMO;13008;MARSEILLE;13;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.4615;0.5;0;0.5556;0;0;false
E0301310950;AUTO-ECOLE ESPACE CONDUITE;42 AVENUE DE LA CROIX ROUGE;13013;MARSEILLE;13;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0.4;0;0;0.2222;0;0;false
E0301311210;AUTO-ECOLE PLANET CONDUITE;81 AVENUE WILLIAM BOOTH CENTRE COMMERCIAL LES CAILLOLS;13012;MARSEILLE;13;;false;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0.3784;0.5;0;0.4167;0;0;false
E0301311320;C.E.R. PUNZO SAINT JULIEN;66, rue Pierre Beranger;13012;MARSEILLE;13;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301311330;C.E.R. PUNZO MONTOLIVET;29, bd de Compostelle;13012;MARSEILLE;13;;false;false;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.75;0.7051;0.4651;0.6154;0;0.44;0;0;false
E0301311390;AUTO-ECOLE PUNZO;14 BOULEVARD BAILLE;13006;MARSEILLE;13;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301311450;AUTO-ECOLE PAPILLON;73 CHEMIN DE PALAMA;13013;MARSEILLE;13;;false;true;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.6061;0.8667;0.3333;0.6;0;0;false
E0301311460;AUTO-ECOLE PAPILLON;29 RUE FERNAND RAMBERT;13190;ALLAUCH;13;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301350570;AUTO-ECOLE FLASH CONDUITE;CENTRE COMMERCIAL CENTRAL PARC;13400;AUBAGNE;13;;false;false;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.5714;0.6;0.6;1;0;0.6364;0;0;false
E0301350670;AUTO-ECOLE MARIE-CLAIRE;11 RUE ROMAIN ROLLAND;13110;PORT-DE-BOUC;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.75;1;0;0.6471;0;0;false
E0301352870;CER PUNZO;7 AVENUE FREDERIC CHEVILLON;13380;PLAN-DE-CUQUES;13;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0.55;1;0;0.4474;0;0;false
E0301352970;AUTO-ECOLE AVY;20 , RUE FERNAND PAURIOL;13370;MALLEMORT;13;;true;true;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.75;0.75;0.4;0.6;0;0.4688;0;0;false
E0301353570;AUTO-ECOLE DE SENAS;24 BOULEVARD MATHIEU RECH;13560;SENAS;13;;false;false;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.6667;0.75;0.7273;1;0;0.7333;0;0;false
E0301354470;AUTO-ECOLE CHERRI;15 AVENUE STALINGRAD;13200;ARLES;13;;false;true;false;true;true;true;true;true;true;true;true;false;true;false;true;false;true;false;0.875;0.6667;0.375;0;0;0.5432;0.837;0.8083;false
E0301354870;JACKIE CONDUITE;58 RUE REYNAUD D'URSULE;13300;SALON-DE-PROVENCE;13;;false;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.9;0.8936;0.5138;0.6111;0;0.5542;0;0;false
E0301355450;AUTO-ECOLE ANNICK;40 AVENUE DE LA LIBERATION;13870;ROGNONAS;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5714;0.75;0;0.5789;0;0;false
E0301356180;AUTO-ECOLE ROND-POINT DU LYCEE;8 AVENUE DU 08 MAI 1945;13120;GARDANNE;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.2857;0;0;0.4667;0;0;false
E0301356210;E.C.F. ISTRES;ALLE DES ECHOPPES BT B2;13800;ISTRES;13;;false;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.8065;0.75;0.7778;0.9091;0.9167;0.7941;0.6667;0.75;false
E0301356440;AUTO-ECOLE CROZE PERMIS SERVICES;1161 AVENUE JEAN MONNET;13127;VITROLLES;13;;false;false;false;true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;0;0;0.3333;0.5;0;0.5;0;0;false
E0301356820;AUTO-ECOLE ECF TRETS;46 AVENUE MIRABEAU;13530;TRETS;13;;false;false;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.6667;0.8;0.4;0.5;0;0.25;0;0;false
E0301356970;AUTO-ECOLE M.C. CONDUITE;BELLEVUE F RONT-POINT FELIX ZIEM;13500;MARTIGUES;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.4615;0;0;0.5;0;0;false
E0301356980;AUTO-ECOLE J.L.R.;29 AVENUE RAVEL TIMOTHEE;13390;AURIOL;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.7143;1;0;0.7826;0;0;false
E0301357050;AUTO-ECOLE MODULE;BT C2 LES ROMANIQUETTES N 57;13130;BERRE-L'ETANG;13;;false;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.3333;0;0;0.5;0;0;false
E0301359450;AUTO-ECOLE SERGE;9 RUE DE VERDUN;13500;MARTIGUES;13;;false;false;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.75;0.8333;0.5833;0.3333;0;0.6522;0;0;false
E0301359730;ECF REPUBLIQUE;10 RUE DE LA REPUBLIQUE;13100;AIX-EN-PROVENCE;13;;false;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.6667;0.7308;0.5192;0.7143;1;0.5248;0.5;0.6;false
E0301360460;AUTO-ECOLE EURO CONDUITE;2 BOULEVARD FERDINAND DE LESSEPS;13090;AIX-EN-PROVENCE;13;;false;true;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.6667;0.6279;0.4048;0;0;0.4603;0;0;false
E0301360620;AUTO-ECOLE SPORTING;12 AVENUE ROBERT DAUGEY;13080;LUYNES;13;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.6957;0.6812;0.8182;1;0.5;0.8235;0;0;false
E0301360670;AUTO-ECOLE LE GALION;5 BOULEVARD EDMONDE CHARLES-ROUX;13960;SAUSSET-LES-PINS;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5;0.8;0;0.5;0;0;false
E0301360920;MACADAM;CENTRE COMMERCIALE LA JONQUIERE Rue du Lotus;13270;FOS-SUR-MER;13;;false;true;false;true;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0.6957;0.5957;0.5229;0.7308;0;0.5842;0.5;0.8;false
E0301361030;AUTO-ECOLE VOLTAIRE;172 BOULEVARD VOLTAIRE;13821;LA PENNE-SUR-HUVEAUNE;13;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5;0.6;0;0.6;0;0;false
E0301361230;AUTO-ECOLE SUD CONDUITE;33 PLACE MIOLLIS;13100;AIX-EN-PROVENCE;13;;true;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.7368;0.6818;0.5323;0.7059;0.4;0.5747;0;0;false
E0301361270;ECF PORT DE BOUC;9 RUE GAMBETTA;13110;PORT-DE-BOUC;13;;false;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0.5;0.75;0.6667;0.5263;0;0;false
E0301361280;AUTO-ECOLE PAPILLON;LES MOISSERONS BT H AVENUE PASTEUR;13380;PLAN-DE-CUQUES;13;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301361420;ECF SAINT VICTORET;192, boulevard Abadie;13730;SAINT-VICTORET;13;;false;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0.2727;0.5;0;0.48;0;0;false
E0301361430;AUTO-ECOLE LE WALLIS;Av. Jean Moulin Avenue Jean Moulin;13960;SAUSSET-LES-PINS;13;;false;false;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.9091;0.8462;0.4706;0.5;0;0.5;0;0;false
E0301361450;ECF VITROLLES;229 BOULEVARD RHIN ET DANUBE;13127;VITROLLES;13;;false;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.8;0.7526;0.2826;0.5;0;0.2857;0;0;false
E0301361510;ECF MARTIGUES;468 BOULEVARD PAUL ELUARD CENTRE COMMERCIAL AUCHAN;13500;MARTIGUES;13;;false;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0.5;0.5882;0.5862;0.875;0.6;0.6034;0;0;false
E0301361540;AUTO-ECOLE ECF GARDANNE;8 PLACE GUEYDAN;13120;GARDANNE;13;;false;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.6;0.6296;0.6721;0.8;0;0.6585;0;0;false
E0301361640;ECF FOS SUR MER;LE TITEN 25 AVENUE RENE CASSIN;13270;FOS-SUR-MER;13;;false;true;false;true;true;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0.5;0.6667;0.5;0.5152;0;0;false
E0301361710;INRI'S AIX CENTRE;15 RUE MIGNET;13100;AIX-EN-PROVENCE;13;;false;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.4167;0.4375;0.75;1;1;0.7667;0;0;false
E0301361730;AUTO ECOLE LA STRADA;16 FAUBOURG REYRE;13430;EYGUIERES;13;;true;true;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.6667;0.6667;0.6667;0.6538;0;0;false
E0301377100;AUTO-ECOLE SAINT ANTOINE;62 AVENUE DE SAINT ANTOINE;13015;MARSEILLE;13;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301386110;AUTO-ECOLE WEISMULLER;27 AVENUE DU 8 MAI 1945;13240;SEPTEMES-LES-VALLONS;13;;true;true;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.8;1;0;0.8;0;0;false
E0301387800;AUTO-ECOLE FORTUNE;4 PLACE DE L'EGLISE  SAINT ANDRE;13016;MARSEILLE;13;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301390900;BLANCARDE;275 BD CHAVE;13004;MARSEILLE;13;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301404730;AUTO ECOLE ROMAIN;13 RUE JULES OYER;14000;CAEN;14;;false;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301407430;Auto-Ecole GIBERVILLE;4 RUE AMBROISE CROIZAT;14730;GIBERVILLE;14;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301407840;Auto-Ecole BRULBAULT A. M.;63 rue des boutiques;14000;CAEN;14;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301408980;ZENITH Formations;14 Rond Point de la Victoire;14110;CONDE-SUR-NOIREAU;14;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301409650;Auto-Ecole MONTIER;27 rue de LISIEUX;14170;SAINT-PIERRE-SUR-DIVES;14;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E0301410090;RIVA Auto-Ecole;11 AVENUE DU GENERAL LECLERC;14150;OUISTREHAM;14;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
